,precision,recall,f1-score,support
original,0.7205882352941176,0.6577181208053692,0.6877192982456141,149.0
virtualized,0.8118081180811808,0.8527131782945736,0.831758034026465,258.0
accuracy,0.7813267813267813,0.7813267813267813,0.7813267813267813,0.7813267813267813
macro avg,0.7661981766876492,0.7552156495499713,0.7597386661360395,407.0
weighted avg,0.7784131241370226,0.7813267813267813,0.7790264083966203,407.0
