,precision,recall,f1-score,support
original,0.6693548387096774,0.6859504132231405,0.6775510204081633,121.0
virtualized,0.7185185185185186,0.7028985507246377,0.7106227106227107,138.0
accuracy,0.694980694980695,0.694980694980695,0.694980694980695,0.694980694980695
macro avg,0.6939366786140979,0.6944244819738892,0.694086865515437,259.0
weighted avg,0.6955501584533843,0.694980694980695,0.6951722298661074,259.0
