,precision,recall,f1-score,support
not_packed,0.8736263736263736,0.8833333333333333,0.8784530386740331,180.0
packed,0.8571428571428571,0.8456375838926175,0.8513513513513513,149.0
accuracy,0.8662613981762918,0.8662613981762918,0.8662613981762918,0.8662613981762918
macro avg,0.8653846153846154,0.8644854586129753,0.8649021950126923,329.0
weighted avg,0.8661611944286716,0.8662613981762918,0.8661790222269827,329.0
