,precision,recall,f1-score,support
not_packed,0.9303135888501742,0.9050847457627119,0.9175257731958762,295.0
packed,0.8227848101265823,0.8666666666666667,0.8441558441558441,150.0
accuracy,0.8921348314606742,0.8921348314606742,0.8921348314606742,0.8921348314606742
macro avg,0.8765491994883783,0.8858757062146894,0.8808408086758601,445.0
weighted avg,0.8940679331006488,0.8921348314606742,0.8927943364408092,445.0
