,precision,recall,f1-score,support
original,0.4,0.01652892561983471,0.031746031746031744,121.0
virtualized,0.531496062992126,0.9782608695652174,0.6887755102040817,138.0
accuracy,0.528957528957529,0.528957528957529,0.528957528957529,0.528957528957529
macro avg,0.46574803149606303,0.4973948975925261,0.3602607709750567,259.0
weighted avg,0.470063539354878,0.528957528957529,0.3818235144765757,259.0
