,precision,recall,f1-score,support
original,0.983739837398374,1.0,0.9918032786885246,121.0
virtualized,1.0,0.9855072463768116,0.9927007299270073,138.0
accuracy,0.9922779922779923,0.9922779922779923,0.9922779922779923,0.9922779922779923
macro avg,0.9918699186991871,0.9927536231884058,0.992252004307766,259.0
weighted avg,0.992403553379163,0.9922779922779923,0.9922814573406891,259.0
