,precision,recall,f1-score,support
original,0.5413533834586466,0.5950413223140496,0.5669291338582677,121.0
virtualized,0.6111111111111112,0.5579710144927537,0.5833333333333334,138.0
accuracy,0.5752895752895753,0.5752895752895753,0.5752895752895753,0.5752895752895753
macro avg,0.5762322472848789,0.5765061684034016,0.5751312335958005,259.0
weighted avg,0.5785215935591876,0.5752895752895753,0.5756695953546348,259.0
