,precision,recall,f1-score,support
not_packed,0.8031088082901554,0.8611111111111112,0.8310991957104559,180.0
packed,0.8161764705882353,0.7449664429530202,0.7789473684210527,149.0
accuracy,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723
macro avg,0.8096426394391953,0.8030387770320657,0.8050232820657544,329.0
weighted avg,0.8090269896956688,0.8085106382978723,0.8074802830474739,329.0
