,precision,recall,f1-score,support
packed,0.6764044943820224,1.0,0.806970509383378,301.0
not_packed,0.0,0.0,0.0,144.0
accuracy,0.6764044943820224,0.6764044943820224,0.6764044943820224,0.6764044943820224
macro avg,0.3382022471910112,0.5,0.403485254691689,445.0
weighted avg,0.45752304002019945,0.6764044943820224,0.5458384793806669,445.0
